line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
12,ſy nackend gand vnd von der ſonnen beſcheynen alſo ge¬,ſy nackend gand vnd von der ſonnen beſcheynen alſo ge¬,0.0,0.0,0.0,7474190,openai
13,ferbt werden/ Sy haben ouch wyt vnd groß harlock vn̄,ferbt werden. ſy haben ouch wyt vnd groß harlock vn̄,0.038461538461538464,0.2,0.2,7474190,openai
14,ſchwartz/ Sy ſind mit irem gang vnd mit ſpyl tribē det¬,ſchwartz/ ſy ſind mit item gang vnd mit ſpyl triben det¬,0.07272727272727272,0.2727272727272727,0.2727272727272727,7474190,openai
15,tig vnd bering vnd guͤttiger ſchonen anlitten/ Die ſy do,tig vnd bering vnd guttiger ſchonen anlitten/ ſie ſy do,0.03571428571428571,0.2,0.2,7474190,openai
16,ch inen ſelbs heßlich machen vnd vngeſtalt/ Den̄ ſy borē,ch inen ſelbst heßlich machen vnd vngeſtalt/ Denen ſy borem,0.08928571428571429,0.3,0.3,7474190,openai
17,inen ſelbs loͤcher in die backen die muntlefftzen vn̄ die na¬,inen ſelbs löcher in die backen die muntlefftzen vn die na¬,0.04918032786885246,0.18181818181818182,0.18181818181818182,7474190,openai
18,ſen vnd die oren/ Du ſolt ouch nit gedencken das ſoliche,ſen vnd die oren / Du ſolt ouch nit gedencken das ſoliche,0.017857142857142856,0.18181818181818182,0.18181818181818182,7474190,openai
19,loͤcher kleyn ſyen oder ſy eins alleyn haben den̄ ich etlich,loͤcher kleyn ſyn oder ſy eins alleyn haben den ich etlich,0.03333333333333333,0.18181818181818182,0.18181818181818182,7474190,openai
20,geſehen hab die in iren anlitten alleyn Syben loͤcher der,geſehen hab die in iren anlitten alleyn ſyben loͤcher der,0.017543859649122806,0.1,0.1,7474190,openai
21,yegliches ſo groß was das eyn kriechen wol in eyns gan,yegliches ſo groß was das eyn kriechen wol in eyns gan,0.0,0.0,0.0,7474190,openai
22,moͤchte/ Sy verſtoſſen inen ſelbs ſoliche loͤcher mit blawē,mochte/ ſy verſtoſſen inen ſelbs ſoliche löcher mit blawe,0.0847457627118644,0.4444444444444444,0.4444444444444444,7474190,openai
23,ſteynen/ Criſtallen/ Marmor vnd alabaſter/ gar hübſch,ſteynen / Criſtallen / Marmor vnd alabaster / gar hübſch,0.07547169811320754,0.8571428571428571,0.8571428571428571,7474190,openai
24,vnd ſchon vnd mit wiſſem gebein vnd mit andern̄ dingē,vnd ſchon vnd nit wiſſem gebein vnd mit andern̄ dingen,0.05660377358490566,0.2,0.2,7474190,openai
25,ſo mit künſten vnd koſtlich mit arbeyt gemacht werden,ſo mit künſten vnd koſtlich mit arbeyt gemacht werden,0.0,0.0,0.0,7474190,openai
26,nach ir gewonheyt vnd gebruch/ Und ob du alſo ſeheſt,nach ir gewonheyt vnd gebruch / und ob du alſo ſehest,0.057692307692307696,0.4,0.4,7474190,openai
27,eyn ſo frembd vngewon ding groſſem ſeltzemen wunder,eyn ſo frembd vngewon ding groſſem ſeltzemen wunder,0.0,0.0,0.0,7474190,openai
28,gliche/ Nemlich eynen menſchē der da hatt in den back,gliche Nemlich eynen menſche der da hatt in den Back,0.05660377358490566,0.3,0.3,7474190,openai
29,ken alleyn vnnd in den lefftzen Syben ſteyn dera ettlich,ren alleyn vnnd in den lefftzen ſyben ſteyn dera ettlich,0.03571428571428571,0.2,0.2,7474190,openai
30,in der lenge eyner halben ſpann du wurdeſt nit on groß,in der lenge eyner halben ſpann du wurdeſt nit on groß,0.0,0.0,0.0,7474190,openai
31,verwūderūg ſyn/ Dē ich hab dyck wargenomē vn̄ über,verwſederug ſyn / Den ich hab dyck wargenomen vn̄ uber,0.18,0.6666666666666666,0.6666666666666666,7474190,openai
32,ſchetzt/ dz Siben ſolicher ſteinē an gewicht habē .xvi. lot,ſchetzt / dr ſiben ſolicher ſteine an gewicht habe.xvi. lot,0.1016949152542373,0.7,0.6,7474190,openai
33,A iiii,Aiiii,0.16666666666666666,1.0,1.0,7474190,openai
