line_number,ground_truth,transcription,cer,wer,bwer,document_id,method
12,Und von ſolicher ſach geſchicht das ierer vil ir gemecht,Und von ſolicher ſach geſchicht das ierer vil vr gemecht,0.017857142857142856,0.1,0.1,7474191,gemini
13,verlieren die ienen von mangels wegen der artznye fulē,verkieren die ienen von mangels wegen der artznye fuͤle,0.05555555555555555,0.2222222222222222,0.2222222222222222,7474191,gemini
14,vnd bliben on gemech/ Si haben keyn tuͦch noch teckinē,vnd bliben on gemech/Si haben keyn tůch noch teckine,0.07407407407407407,0.4,0.4,7474191,gemini
15,weder lynis noch baumwollins/ Denn ſy des nit bedoͤrf,weder lynig noch baumwollins/ Denn ſy des nit bedorff,0.05660377358490566,0.2222222222222222,0.2222222222222222,7474191,gemini
16,fen vnd haben keyn eygen guͦt/ Sunder alle ding ſind in,fen vnd haben keyn eygen gut/ Sunder alle ding ſind in,0.01818181818181818,0.09090909090909091,0.09090909090909091,7474191,gemini
17,nen gemein/ Si lebē ſamenhafft on künig on gebieter vn̄,nen gemein/Si lebe ſamenhafft on kuͤnig on gebieter vn̄,0.07272727272727272,0.4,0.4,7474191,gemini
18,iſt ir yeglicher im ſelbs herr/ So vil wiber nemen ſy ſo,iſt ir yeglicher im ſelbs herr / So vil wißer nemen ſy ſo,0.03571428571428571,0.25,0.25,7474191,gemini
19,vil ſy woͤllen/ vnd d̓ ſun mit der muͦter vn̄ der bruͦder mit,vil ſy woͤllen/vnd o̊ ſin mit der muͤter vn̄ der bruͤder mit,0.09836065573770492,0.46153846153846156,0.46153846153846156,7474191,gemini
20,der ſchweſter vnd der erſt mit der erſten vnd der begeg¬,der ſchweſter vnd der erſt mit der begegnern verumeyni¬,0.25,0.36363636363636365,0.36363636363636365,7474191,gemini
21,ner mit der begegneten veruneynigen ſich/ Als dick als,gen ſich/Als dick als ſy wollen ſcheiden ſy die vermeheltigē,0.8888888888888888,1.1111111111111112,0.8888888888888888,7474191,gemini
22,ſy woͤllen ſcheiden ſy die vermehletig ee/ vnd halten in ſo,vermeheltigē ee/vnd halten in ſo lichem gantz keyn ordnung/Darumb habe ſy keynen tē,1.0677966101694916,1.1818181818181819,0.8181818181818182,7474191,gemini
23,lichem gantz keyn ordnung/ Darumb habē ſy keynen tē¬,pel vnd halten keyn gefatz vnd ſind nit abgetere/ Was,0.7884615384615384,1.0,1.0,7474191,gemini
24,pel vnd halten keyn geſatzt vnd ſind nit abgetere/ Was,ſolich me ſage Sy leben nach der natur das ſy wol epi,0.8148148148148148,1.2,1.2,7474191,gemini
25,ſol ich me ſagē Sy leben nach der natur das ſy wol epi¬,curi/Buchfuͤller werden moͤgen den̄ ſenici/By ine,0.8181818181818182,1.0,1.0,7474191,gemini
26,curi/ buchfüller genāt werden moͤgen den̄ ſenici/ By inē,ſind keyn koufflit noch kouffgut/ Die ſcharē des volcks,0.9285714285714286,1.0,1.0,7474191,gemini
27,ſind keyn koufflit noch kouffguͦt/ Die ſcharē des volcks,haben ouch kriege/vnd on kunſt on ordnung/ Ir elteren,0.875,1.0,1.0,7474191,gemini
28,haben ouch kriege/ vnd on kunſt on ordnung/ Ir elteren̄,mit yren reten vnnd gebotten vnder byegen die iungen,0.7272727272727273,1.0,1.0,7474191,gemini
29,mit yren reten̄ vnnd gebotten vnder byegen die iungen,zuͦ thůn was ſy woͤllen vnd ruͤſten ſie zuͦ ſtrytte in ſolichē,0.8867924528301887,1.3333333333333333,1.3333333333333333,7474191,gemini
30,zuͦ thuͦn was ſy woͤllen vnd rüſten ſie zuͦ ſtryttē in ſolichē,Sy eyng Dern gruſelich ze tod ſlaen vn̄ welche ſye alſo,0.8225806451612904,1.0,1.0,7474191,gemini
31,Sy eynandern̄ gruſelich ze tod ſlaen vn̄ welche ſye alſo,im krieg vnd ſtritt ſahen die fuͤren ſy hyn mit das ſye die,0.8214285714285714,1.2,1.2,7474191,gemini
32,im krieg vnd ſtritt fahen die fuͦren ſy hyn mit das ſye die,By leben ſunder inen ſelbs behalten das ſy da von mezi,0.7288135593220338,0.9230769230769231,0.8461538461538461,7474191,gemini
